SE_SIN_PRI,casos_dengue,casos_chik,UF,casos_arbo,casos_srag,casos_covid,casos_influenza,casos_outros_srag,casos_na_srag
2020-09-13,3,0,RR,3,23,21,0,2,0
2020-09-13,10,2,PA,12,416,207,0,174,35
2020-09-13,1,0,AP,1,31,26,0,5,0
2020-09-13,11,0,TO,11,215,129,0,64,22
2020-09-13,8,2,MA,10,106,55,0,36,15
2020-09-13,17,1,PI,18,272,203,0,66,3
2020-09-13,175,12,CE,187,691,328,1,269,93
2020-09-13,54,43,RN,97,149,43,1,97,8
2020-09-13,93,39,PB,132,341,164,0,148,29
2020-09-13,358,155,PE,513,910,211,0,680,19
2020-09-13,25,1,AL,26,164,68,0,81,15
2020-09-13,40,118,SE,158,187,72,0,112,3
2020-09-13,258,169,BA,427,856,443,0,413,0
2020-09-13,292,24,MG,316,2778,1333,1,1340,104
2020-09-13,0,0,ES,0,204,85,0,85,34
2020-09-13,23,11,RJ,34,1943,1241,4,615,83
2020-09-13,299,3,SP,302,6414,3199,3,3084,128
2020-09-13,124,0,PR,124,1683,784,0,898,1
2020-09-13,12,1,SC,13,537,238,0,298,1
2020-09-13,6,0,RS,6,1185,717,0,468,0
2020-09-13,101,0,MS,101,525,335,1,190,0
2020-09-13,80,0,MT,80,455,381,0,49,25
2020-09-13,242,0,GO,242,1115,816,0,299,0
2020-09-13,160,0,DF,160,558,392,0,166,0
2020-09-20,14,1,RO,15,141,75,0,51,15
2020-09-20,27,1,AC,28,37,17,0,20,0
2020-09-20,66,0,AM,66,482,356,0,117,9
2020-09-20,2,1,RR,3,19,19,0,0,0
2020-09-20,14,1,PA,15,407,213,0,158,36
2020-09-20,0,0,AP,0,39,35,0,4,0
2020-09-20,7,0,TO,7,196,107,0,75,14
2020-09-20,9,3,MA,12,97,49,1,27,20
2020-09-20,17,4,PI,21,280,204,0,74,2
2020-09-20,136,11,CE,147,678,314,1,268,95
2020-09-20,44,36,RN,80,134,38,0,91,5
2020-09-20,72,32,PB,104,339,175,0,131,33
2020-09-20,370,150,PE,520,856,220,0,594,42
2020-09-20,26,3,AL,29,150,60,0,72,18
2020-09-20,30,140,SE,170,203,87,0,110,6
2020-09-20,227,167,BA,394,824,432,0,392,0
2020-09-20,270,33,MG,303,2671,1227,0,1336,108
2020-09-20,0,0,ES,0,189,95,0,78,16
2020-09-20,26,7,RJ,33,1899,1194,0,612,93
2020-09-20,337,8,SP,345,6139,3177,1,2804,157
2020-09-20,137,1,PR,138,1598,687,0,910,1
2020-09-20,8,0,SC,8,569,270,0,293,6
2020-09-20,6,0,RS,6,1282,804,0,478,0
2020-09-20,90,0,MS,90,481,315,0,165,1
2020-09-20,75,0,MT,75,454,367,0,56,31
2020-09-20,233,0,GO,233,965,725,0,237,3
2020-09-20,136,3,DF,139,586,426,0,160,0
2020-09-27,10,1,RO,11,126,70,0,52,4
2020-09-27,27,0,AC,27,52,28,0,24,0
2020-09-27,61,1,AM,62,533,391,0,125,17
2020-09-27,4,0,RR,4,24,21,0,3,0
2020-09-27,13,3,PA,16,447,219,0,193,35
2020-09-27,0,0,AP,0,62,57,0,5,0
2020-09-27,10,1,TO,11,154,61,0,75,18
2020-09-27,10,2,MA,12,113,47,1,40,25
2020-09-27,9,3,PI,12,278,209,0,67,2
2020-09-27,117,19,CE,136,708,290,0,312,106
2020-09-27,50,27,RN,77,149,60,0,87,2
2020-09-27,84,22,PB,106,383,180,0,172,31
2020-09-27,253,142,PE,395,869,248,0,565,56
2020-09-27,22,2,AL,24,120,41,0,66,13
2020-09-27,41,107,SE,148,205,122,0,81,2
2020-09-27,221,152,BA,373,873,482,0,391,0
2020-09-27,263,27,MG,290,2819,1145,2,1521,152
2020-09-27,0,0,ES,0,273,139,0,106,28
2020-09-27,26,19,RJ,45,2148,1369,4,692,86
2020-09-27,316,2,SP,318,6424,2835,2,3397,190
2020-09-27,140,1,PR,141,1695,680,0,1009,6
2020-09-27,10,2,SC,12,583,291,0,289,3
2020-09-27,3,2,RS,5,1225,743,0,482,0
2020-09-27,104,1,MS,105,461,219,0,242,0
2020-09-27,60,0,MT,60,387,282,0,70,35
2020-09-27,253,1,GO,254,908,657,0,248,3
2020-09-27,165,3,DF,168,547,364,0,183,0
2020-10-04,5,0,RO,5,121,68,0,46,7
2020-10-04,25,0,AC,25,50,27,0,23,0
2020-10-04,77,0,AM,77,461,359,0,98,4
2020-10-04,1,1,RR,2,33,29,0,4,0
2020-10-04,12,1,PA,13,464,223,1,198,42
2020-10-04,1,0,AP,1,48,39,0,9,0
2020-10-04,3,1,TO,4,137,65,0,56,16
2020-10-04,9,2,MA,11,98,45,1,37,15
2020-10-04,4,1,PI,5,288,210,0,75,3
2020-10-04,111,10,CE,121,686,263,0,302,121
2020-10-04,32,36,RN,68,139,49,0,87,3
2020-10-04,107,26,PB,133,377,182,0,163,32
2020-10-04,279,127,PE,406,805,230,0,525,50
2020-10-04,18,6,AL,24,120,61,0,46,13
2020-10-04,28,90,SE,118,235,148,0,84,3
2020-10-04,218,155,BA,373,817,440,0,377,0
2020-10-04,251,40,MG,291,2589,1065,0,1406,118
2020-10-04,0,0,ES,0,276,142,0,120,14
2020-10-04,22,11,RJ,33,1960,1259,1,638,63
2020-10-04,295,6,SP,301,5860,2606,7,3062,185
2020-10-04,153,2,PR,155,1582,642,0,929,11
2020-10-04,2,0,SC,2,583,329,0,248,6
2020-10-04,5,1,RS,6,1243,777,0,466,0
2020-10-04,81,1,MS,82,424,218,1,205,0
2020-10-04,65,1,MT,66,360,272,0,56,32
2020-10-04,229,0,GO,229,847,557,0,290,0
2020-10-04,140,2,DF,142,548,389,0,159,0
2020-10-11,12,0,RO,12,118,73,0,37,8
2020-10-11,36,0,AC,36,44,26,0,18,0
2020-10-11,73,1,AM,74,376,286,0,82,8
2020-10-11,1,1,RR,2,25,22,0,3,0
2020-10-11,14,2,PA,16,396,180,0,175,41
2020-10-11,1,0,AP,1,67,63,0,4,0
2020-10-11,6,0,TO,6,131,49,0,68,14
2020-10-11,6,0,MA,6,81,43,0,23,15
2020-10-11,11,2,PI,13,271,204,0,60,7
2020-10-11,100,6,CE,106,689,273,1,279,136
2020-10-11,42,27,RN,69,132,50,0,78,4
2020-10-11,62,22,PB,84,336,142,0,162,32
2020-10-11,236,92,PE,328,848,283,0,518,47
2020-10-11,19,4,AL,23,122,52,0,58,12
2020-10-11,20,64,SE,84,202,126,0,74,2
2020-10-11,183,198,BA,381,816,440,0,376,0
2020-10-11,263,37,MG,300,2120,814,0,1206,100
2020-10-11,0,0,ES,0,222,114,0,84,24
2020-10-11,17,13,RJ,30,1872,1192,4,628,48
2020-10-11,276,3,SP,279,5205,2383,2,2642,178
2020-10-11,146,2,PR,148,1399,586,0,812,1
2020-10-11,11,2,SC,13,686,416,0,264,6
2020-10-11,5,0,RS,5,1257,808,1,448,0
2020-10-11,66,0,MS,66,345,169,0,176,0
2020-10-11,53,0,MT,53,245,190,0,35,20
2020-10-11,194,0,GO,194,678,455,0,221,2
2020-10-11,155,3,DF,158,446,301,1,144,0
2020-10-18,6,0,RO,6,108,75,0,26,7
2020-10-18,48,1,AC,49,61,35,0,26,0
2020-10-18,93,0,AM,93,452,341,0,106,5
2020-10-18,0,0,RR,0,41,32,0,9,0
2020-10-18,16,2,PA,18,478,239,0,185,54
2020-10-18,1,0,AP,1,85,81,0,4,0
2020-10-18,5,0,TO,5,134,36,0,83,15
2020-10-18,2,0,MA,2,101,41,1,38,21
2020-10-18,8,2,PI,10,248,194,0,51,3
2020-10-18,100,6,CE,106,683,255,0,287,141
2020-10-18,32,22,RN,54,140,46,0,89,5
2020-10-18,71,22,PB,93,394,199,0,161,34
2020-10-18,270,119,PE,389,996,328,0,593,75
2020-10-18,21,3,AL,24,133,63,0,60,10
2020-10-18,17,52,SE,69,194,96,0,95,3
2020-10-18,191,162,BA,353,696,392,0,304,0
2020-10-18,250,29,MG,279,2030,770,0,1158,102
2020-10-18,0,0,ES,0,225,149,0,61,15
2020-10-18,30,14,RJ,44,1967,1254,1,636,76
2020-10-18,296,6,SP,302,5478,2543,3,2744,189
2020-10-18,166,2,PR,168,1406,609,0,796,1
2020-10-18,20,0,SC,20,787,514,0,267,6
2020-10-18,8,1,RS,9,1323,917,0,406,0
2020-10-18,55,2,MS,57,300,138,0,162,0
2020-10-18,61,0,MT,61,228,172,0,35,21
2020-10-18,204,0,GO,204,524,319,0,205,0
2020-10-18,115,1,DF,116,386,239,0,147,0
2020-10-25,11,0,RO,11,130,85,1,37,7
2020-10-25,58,0,AC,58,60,34,0,26,0
2020-10-25,91,1,AM,92,382,283,0,94,5
2020-10-25,1,0,RR,1,46,38,0,8,0
2020-10-25,16,1,PA,17,406,211,0,153,42
2020-10-25,0,0,AP,0,98,86,0,12,0
2020-10-25,4,0,TO,4,133,41,0,76,16
2020-10-25,5,2,MA,7,83,40,0,27,16
2020-10-25,9,0,PI,9,210,162,0,46,2
2020-10-25,80,12,CE,92,697,286,2,271,138
2020-10-25,18,18,RN,36,137,59,0,73,5
2020-10-25,70,19,PB,89,343,174,0,142,27
2020-10-25,226,81,PE,307,1013,408,0,507,98
2020-10-25,16,2,AL,18,92,42,0,40,10
2020-10-25,9,41,SE,50,171,89,0,82,0
2020-10-25,168,141,BA,309,689,377,0,312,0
2020-10-25,199,31,MG,230,2020,808,0,1106,106
2020-10-25,0,0,ES,0,237,145,0,57,35
2020-10-25,21,6,RJ,27,2216,1527,5,609,78
2020-10-25,212,6,SP,218,4986,2440,1,2360,185
2020-10-25,135,14,PR,149,1405,667,0,733,5
2020-10-25,8,1,SC,9,864,614,0,237,13
2020-10-25,3,2,RS,5,1203,865,0,338,0
2020-10-25,51,1,MS,52,255,140,0,115,0
2020-10-25,54,0,MT,54,171,122,2,36,12
2020-10-25,193,0,GO,193,428,239,0,188,1
2020-10-25,125,0,DF,125,349,195,0,154,0
2020-11-01,12,3,RO,15,184,128,0,42,14
2020-11-01,75,1,AC,76,101,57,0,44,0
2020-11-01,74,1,AM,75,428,328,0,100,0
2020-11-01,1,0,RR,1,31,25,0,6,0
2020-11-01,28,1,PA,29,449,225,0,172,52
2020-11-01,0,0,AP,0,96,94,0,2,0
2020-11-01,3,0,TO,3,133,54,0,70,9
2020-11-01,8,1,MA,9,124,55,2,44,23
2020-11-01,6,1,PI,7,253,193,0,57,3
2020-11-01,93,5,CE,98,677,298,0,252,127
2020-11-01,25,12,RN,37,181,90,0,87,4
2020-11-01,69,19,PB,88,394,200,0,156,38
2020-11-01,239,83,PE,322,1026,429,0,458,139
2020-11-01,20,2,AL,22,116,56,0,54,6
2020-11-01,12,47,SE,59,161,73,0,87,1
2020-11-01,161,151,BA,312,765,441,0,324,0
2020-11-01,270,37,MG,307,2478,1047,1,1312,118
2020-11-01,0,0,ES,0,271,177,0,71,23
2020-11-01,25,11,RJ,36,2801,1982,3,740,76
2020-11-01,254,7,SP,261,6458,3525,3,2738,192
2020-11-01,210,8,PR,218,1943,1119,0,823,1
2020-11-01,10,1,SC,11,1260,954,0,289,17
2020-11-01,8,0,RS,8,1564,1145,0,419,0
2020-11-01,107,2,MS,109,352,202,0,150,0
2020-11-01,83,0,MT,83,254,171,0,70,13
2020-11-01,323,0,GO,323,546,307,1,235,3
2020-11-01,165,1,DF,166,416,237,0,179,0
2020-11-08,12,0,RO,12,189,155,0,24,10
2020-11-08,120,1,AC,121,81,52,0,29,0
2020-11-08,71,0,AM,71,421,329,0,86,6
2020-11-08,1,0,RR,1,34,31,0,3,0
2020-11-08,24,2,PA,26,459,222,0,178,59
2020-11-08,1,2,AP,3,74,70,0,4,0
2020-11-08,11,0,TO,11,147,76,0,59,12
2020-11-08,1,0,MA,1,109,64,1,35,9
2020-11-08,11,2,PI,13,217,165,1,47,4
2020-11-08,95,8,CE,103,708,351,3,221,133
2020-11-08,33,15,RN,48,212,128,0,77,7
2020-11-08,50,11,PB,61,359,199,0,150,10
2020-11-08,190,53,PE,243,1031,416,0,480,135
2020-11-08,17,1,AL,18,134,74,0,45,15
2020-11-08,10,26,SE,36,167,90,0,77,0
2020-11-08,172,131,BA,303,846,520,0,326,0
2020-11-08,289,55,MG,344,2796,1333,0,1332,131
2020-11-08,0,0,ES,0,259,178,0,53,28
2020-11-08,40,30,RJ,70,3281,2333,5,855,88
2020-11-08,306,11,SP,317,7262,4249,2,2754,258
2020-11-08,260,0,PR,260,2476,1638,0,829,9
2020-11-08,10,2,SC,12,1496,1209,0,275,12
2020-11-08,9,0,RS,9,1661,1289,0,372,0
2020-11-08,125,2,MS,127,495,349,0,146,0
2020-11-08,84,0,MT,84,250,194,0,45,11
2020-11-08,242,0,GO,242,446,239,1,205,1
2020-11-08,133,5,DF,138,421,247,0,174,0
2020-11-15,21,1,RO,22,210,159,0,37,14
2020-11-15,183,5,AC,188,94,59,0,35,0
2020-11-15,87,0,AM,87,478,353,0,123,2
2020-11-15,0,0,RR,0,54,45,0,8,1
2020-11-15,33,2,PA,35,456,263,1,160,33
2020-11-15,2,0,AP,2,114,106,0,8,0
2020-11-15,10,0,TO,10,191,83,0,83,25
2020-11-15,9,3,MA,12,138,75,1,48,14
2020-11-15,17,3,PI,20,275,213,0,59,3
2020-11-15,113,10,CE,123,749,406,3,193,147
2020-11-15,37,15,RN,52,292,200,0,79,13
2020-11-15,62,21,PB,83,470,292,1,148,29
2020-11-15,162,75,PE,237,1103,440,0,541,122
2020-11-15,19,1,AL,20,196,132,0,45,19
2020-11-15,8,12,SE,20,247,167,0,77,3
2020-11-15,182,99,BA,281,1079,754,0,325,0
2020-11-15,380,93,MG,473,3178,1739,0,1288,151
2020-11-15,0,0,ES,0,262,183,0,48,31
2020-11-15,25,14,RJ,39,3845,2962,1,776,106
2020-11-15,281,9,SP,290,7812,4763,3,2828,219
2020-11-15,477,3,PR,480,2650,1785,0,859,6
2020-11-15,8,0,SC,8,1811,1481,0,310,20
2020-11-15,4,0,RS,4,1862,1480,0,382,0
2020-11-15,222,1,MS,223,691,474,0,215,2
2020-11-15,98,2,MT,100,311,231,0,62,18
2020-11-15,279,1,GO,280,526,309,0,215,2
2020-11-15,140,1,DF,141,465,284,0,181,0
2020-11-22,30,8,RO,38,225,181,0,28,16
2020-11-22,236,1,AC,237,68,45,0,23,0
2020-11-22,115,0,AM,115,417,307,0,108,2
2020-11-22,2,0,RR,2,53,45,0,8,0
2020-11-22,28,2,PA,30,440,247,1,131,62
2020-11-22,1,0,AP,1,91,86,0,5,0
2020-11-22,8,1,TO,9,149,70,0,61,18
2020-11-22,10,0,MA,10,89,46,1,35,8
2020-11-22,7,0,PI,7,211,158,0,50,3
2020-11-22,80,6,CE,86,726,344,2,241,139
2020-11-22,31,14,RN,45,261,166,0,85,10
2020-11-22,39,18,PB,57,430,272,0,137,21
2020-11-22,147,50,PE,197,1022,474,0,448,100
2020-11-22,8,0,AL,8,206,135,0,55,16
2020-11-22,8,23,SE,31,264,215,0,45,4
2020-11-22,207,113,BA,320,1040,757,3,280,0
2020-11-22,382,128,MG,510,3330,1892,0,1253,185
2020-11-22,0,0,ES,0,286,195,0,54,37
2020-11-22,22,14,RJ,36,3977,3041,4,800,134
2020-11-22,318,10,SP,328,7887,5060,2,2588,238
2020-11-22,493,3,PR,496,2713,1913,0,788,12
2020-11-22,21,0,SC,21,1656,1353,0,281,22
2020-11-22,5,1,RS,6,1999,1643,0,356,0
2020-11-22,149,2,MS,151,754,583,0,171,0
2020-11-22,96,1,MT,97,338,263,0,55,20
2020-11-22,260,0,GO,260,481,279,0,202,0
2020-11-22,167,0,DF,167,417,271,0,146,0
2020-11-29,41,2,RO,43,261,200,0,38,23
2020-11-29,300,0,AC,300,74,43,0,31,0
2020-11-29,106,2,AM,108,602,436,0,164,2
2020-11-29,2,0,RR,2,49,45,0,4,0
2020-11-29,40,2,PA,42,535,350,0,151,34
2020-11-29,0,0,AP,0,112,108,0,4,0
2020-11-29,5,2,TO,7,207,82,0,84,41
2020-11-29,4,2,MA,6,120,73,2,40,5
2020-11-29,13,2,PI,15,265,199,0,57,9
2020-11-29,92,5,CE,97,776,384,1,257,134
2020-11-29,33,15,RN,48,355,232,0,114,9
2020-11-29,34,20,PB,54,477,300,0,133,44
2020-11-29,143,29,PE,172,1132,542,0,471,119
2020-11-29,19,1,AL,20,275,187,0,75,13
2020-11-29,14,24,SE,38,393,330,0,55,8
2020-11-29,173,117,BA,290,1323,974,0,349,0
2020-11-29,416,176,MG,592,3977,2319,2,1401,255
2020-11-29,0,0,ES,0,308,216,0,61,31
2020-11-29,41,15,RJ,56,4605,3589,4,890,125
2020-11-29,316,15,SP,331,8830,5701,5,2857,267
2020-11-29,485,1,PR,486,2743,1929,0,799,15
2020-11-29,16,0,SC,16,1646,1346,0,273,27
2020-11-29,5,0,RS,5,2026,1666,0,360,0
2020-11-29,186,3,MS,189,823,623,0,199,1
2020-11-29,133,1,MT,134,420,337,1,53,29
2020-11-29,331,1,GO,332,605,387,1,215,2
2020-11-29,260,3,DF,263,520,350,0,170,0
2020-12-06,50,5,RO,55,250,177,0,34,39
2020-12-06,293,1,AC,294,65,44,0,19,2
2020-12-06,163,2,AM,165,693,493,0,198,2
2020-12-06,4,1,RR,5,42,33,0,9,0
2020-12-06,34,5,PA,39,540,345,0,131,64
2020-12-06,2,0,AP,2,104,100,0,4,0
2020-12-06,13,1,TO,14,197,84,0,97,16
2020-12-06,1,1,MA,2,83,34,1,38,10
2020-12-06,11,1,PI,12,253,198,0,49,6
2020-12-06,96,10,CE,106,812,370,0,275,167
2020-12-06,25,13,RN,38,317,216,0,96,5
2020-12-06,46,13,PB,59,426,253,0,147,26
2020-12-06,170,45,PE,215,1109,529,0,422,158
2020-12-06,15,1,AL,16,251,179,0,52,20
2020-12-06,10,21,SE,31,381,309,0,69,3
2020-12-06,161,54,BA,215,1194,877,1,316,0
2020-12-06,395,182,MG,577,3641,2240,3,1190,208
2020-12-06,0,0,ES,0,278,190,0,61,27
2020-12-06,25,8,RJ,33,4251,3243,2,859,148
2020-12-06,397,9,SP,406,8178,5310,4,2659,207
2020-12-06,619,1,PR,620,2603,1768,0,823,12
2020-12-06,11,1,SC,12,1323,1071,0,233,19
2020-12-06,4,0,RS,4,1861,1517,0,344,0
2020-12-06,196,0,MS,196,724,560,0,164,0
2020-12-06,139,0,MT,139,417,342,0,59,16
2020-12-06,304,0,GO,304,583,375,0,207,1
2020-12-06,227,2,DF,229,492,358,0,134,0
2020-12-13,55,2,RO,57,175,122,0,37,16
2020-12-13,367,2,AC,369,77,46,0,30,1
2020-12-13,158,0,AM,158,911,716,0,191,4
2020-12-13,0,0,RR,0,33,27,0,6,0
2020-12-13,24,0,PA,24,474,319,0,109,46
2020-12-13,0,0,AP,0,78,72,0,6,0
2020-12-13,14,0,TO,14,176,88,0,62,26
2020-12-13,2,0,MA,2,109,63,1,37,8
2020-12-13,10,1,PI,11,235,156,0,74,5
2020-12-13,87,7,CE,94,738,400,0,241,97
2020-12-13,20,9,RN,29,262,170,0,84,8
2020-12-13,30,11,PB,41,419,273,0,127,19
2020-12-13,145,35,PE,180,1030,459,0,401,170
2020-12-13,19,1,AL,20,285,211,0,54,20
2020-12-13,4,15,SE,19,291,247,0,41,3
2020-12-13,148,66,BA,214,1100,782,0,318,0
2020-12-13,353,181,MG,534,3585,2172,0,1215,198
2020-12-13,0,0,ES,0,287,195,0,59,33
2020-12-13,15,4,RJ,19,3739,2811,1,804,124
2020-12-13,425,13,SP,438,8011,5285,4,2452,270
2020-12-13,516,3,PR,519,2173,1440,0,724,9
2020-12-13,18,1,SC,19,1084,844,0,233,7
2020-12-13,4,0,RS,4,1670,1324,0,346,0
2020-12-13,129,1,MS,130,607,464,0,143,0
2020-12-13,115,0,MT,115,415,344,0,38,33
2020-12-13,247,0,GO,247,568,375,1,191,1
2020-12-13,177,1,DF,178,502,342,0,160,0
2020-12-20,35,0,RO,35,211,163,0,28,20
2020-12-20,348,1,AC,349,87,48,0,39,0
2020-12-20,104,2,AM,106,1470,1270,0,198,2
2020-12-20,0,0,RR,0,42,34,0,8,0
2020-12-20,15,1,PA,16,583,381,1,139,62
2020-12-20,0,0,AP,0,74,71,0,3,0
2020-12-20,10,0,TO,10,195,106,0,78,11
2020-12-20,6,3,MA,9,128,84,2,32,10
2020-12-20,5,0,PI,5,209,152,0,51,6
2020-12-20,46,2,CE,48,738,373,0,262,103
2020-12-20,16,5,RN,21,274,198,0,72,4
2020-12-20,23,2,PB,25,449,288,0,142,19
2020-12-20,94,25,PE,119,1040,463,0,403,174
2020-12-20,10,0,AL,10,303,223,0,61,19
2020-12-20,6,3,SE,9,332,286,0,32,14
2020-12-20,104,46,BA,150,1061,768,0,293,0
2020-12-20,234,72,MG,306,3876,2472,2,1235,167
2020-12-20,0,0,ES,0,252,161,0,65,26
2020-12-20,8,1,RJ,9,3586,2700,3,756,129
2020-12-20,352,17,SP,369,8984,6237,4,2485,259
2020-12-20,428,0,PR,428,2150,1416,0,728,6
2020-12-20,16,1,SC,17,1138,875,0,241,22
2020-12-20,2,0,RS,2,1611,1288,0,323,0
2020-12-20,94,0,MS,94,603,461,0,142,0
2020-12-20,98,0,MT,98,579,501,2,56,20
2020-12-20,165,2,GO,167,695,501,1,191,3
2020-12-20,169,0,DF,169,471,332,0,139,0
2020-12-27,14,0,RO,14,276,222,0,25,29
2020-12-27,219,0,AC,219,88,54,0,34,0
2020-12-27,27,0,AM,27,2285,2041,0,236,8
2020-12-27,0,0,RR,0,62,57,0,5,0
2020-12-27,3,0,PA,3,798,555,2,165,76
2020-12-27,1,0,AP,1,71,62,0,8,1
2020-12-27,4,0,TO,4,225,146,0,65,14
2020-12-27,1,0,MA,1,171,120,1,42,8
2020-12-27,0,0,PI,0,214,159,0,51,4
2020-12-27,18,2,CE,20,804,426,1,258,119
2020-12-27,10,12,RN,22,331,234,0,89,8
2020-12-27,10,4,PB,14,440,301,0,126,13
2020-12-27,53,9,PE,62,1151,486,0,487,178
2020-12-27,7,0,AL,7,346,264,0,58,24
2020-12-27,1,2,SE,3,327,296,1,23,7
2020-12-27,50,32,BA,82,1159,810,2,347,0
2020-12-27,146,32,MG,178,4263,2889,2,1199,174
2020-12-27,0,0,ES,0,285,200,1,54,30
2020-12-27,8,4,RJ,12,3725,2704,4,831,187
2020-12-27,191,6,SP,197,10240,7381,11,2620,230
2020-12-27,281,1,PR,282,2397,1635,1,749,12
2020-12-27,4,1,SC,5,1133,846,0,256,31
2020-12-27,1,0,RS,1,1662,1326,0,336,0
2020-12-27,54,0,MS,54,604,457,0,146,1
2020-12-27,50,1,MT,51,764,675,2,62,25
2020-12-27,106,1,GO,107,819,619,0,195,5
2020-12-27,82,0,DF,82,562,415,0,147,0
2021-01-03,70,1,RO,71,348,281,1,25,41
2021-01-03,1172,8,AC,1180,110,64,0,45,1
2021-01-03,187,2,AM,189,2290,2032,0,256,2
2021-01-03,2,0,RR,2,80,71,0,9,0
2021-01-03,56,4,PA,60,867,612,5,202,48
2021-01-03,10,1,AP,11,88,82,0,6,0
2021-01-03,15,1,TO,16,255,132,0,99,24
2021-01-03,37,3,MA,40,214,134,2,73,5
2021-01-03,19,2,PI,21,276,213,0,56,7
2021-01-03,83,7,CE,90,947,601,2,284,60
2021-01-03,29,9,RN,38,309,218,0,90,1
2021-01-03,51,42,PB,93,436,275,0,147,14
2021-01-03,112,53,PE,165,1154,439,1,512,202
2021-01-03,13,1,AL,14,373,282,0,80,11
2021-01-03,4,14,SE,18,425,382,2,41,1
2021-01-03,194,144,BA,338,1286,882,8,400,0
2021-01-03,416,123,MG,539,4587,3083,3,1298,204
2021-01-03,0,0,ES,0,269,196,0,64,9
2021-01-03,20,9,RJ,29,3401,2361,3,852,185
2021-01-03,1016,42,SP,1058,10806,7886,10,2696,217
2021-01-03,571,0,PR,571,2432,1625,1,802,5
2021-01-03,13,3,SC,16,1131,881,0,249,1
2021-01-03,11,0,RS,11,1593,1235,1,354,3
2021-01-03,191,1,MS,192,571,401,0,170,0
2021-01-03,319,1,MT,320,680,583,0,59,38
2021-01-03,477,2,GO,479,922,694,1,224,4
2021-01-03,253,1,DF,254,533,381,0,150,2
2021-01-10,73,3,RO,76,417,319,0,46,52
2021-01-10,1111,25,AC,1136,117,88,0,29,0
2021-01-10,163,1,AM,164,2503,2166,0,327,10
2021-01-10,2,0,RR,2,134,118,0,16,0
2021-01-10,66,2,PA,68,948,705,2,186,55
2021-01-10,7,2,AP,9,67,61,0,6,0
2021-01-10,7,1,TO,8,233,121,0,92,20
2021-01-10,72,3,MA,75,285,192,5,79,10
2021-01-10,25,5,PI,30,253,194,0,49,10
2021-01-10,85,6,CE,91,1059,685,2,301,72
2021-01-10,34,12,RN,46,295,203,0,85,7
2021-01-10,51,46,PB,97,395,269,0,118,8
2021-01-10,85,57,PE,142,1139,431,0,490,218
2021-01-10,14,0,AL,14,360,262,0,81,17
2021-01-10,8,10,SE,18,349,286,0,62,1
2021-01-10,260,187,BA,447,1155,830,3,322,0
2021-01-10,493,138,MG,631,4372,2949,1,1248,175
2021-01-10,0,0,ES,0,238,162,0,68,8
2021-01-10,27,8,RJ,35,3084,2059,0,853,172
2021-01-10,1168,63,SP,1231,10203,7247,6,2744,208
2021-01-10,618,2,PR,620,2261,1486,0,772,3
2021-01-10,21,2,SC,23,976,705,1,269,1
2021-01-10,18,0,RS,18,1479,1125,0,351,3
2021-01-10,241,4,MS,245,515,359,0,155,1
2021-01-10,340,3,MT,343,705,591,0,73,41
2021-01-10,604,0,GO,604,1095,855,0,237,3
2021-01-10,224,0,DF,224,476,336,0,140,0
2021-01-17,84,2,RO,86,380,319,1,18,42
2021-01-17,1309,14,AC,1323,134,103,0,30,1
2021-01-17,187,0,AM,187,1960,1675,0,274,11
2021-01-17,5,1,RR,6,142,129,0,13,0
2021-01-17,103,2,PA,105,960,754,1,157,48
2021-01-17,6,2,AP,8,57,51,0,6,0
2021-01-17,10,1,TO,11,231,139,0,76,16
2021-01-17,69,4,MA,73,238,161,1,71,5
2021-01-17,21,3,PI,24,299,237,0,52,10
2021-01-17,108,5,CE,113,1186,755,0,347,84
2021-01-17,27,12,RN,39,287,201,0,80,6
2021-01-17,39,66,PB,105,425,284,0,137,4
2021-01-17,122,71,PE,193,1115,396,0,457,262
2021-01-17,15,0,AL,15,316,235,0,68,13
2021-01-17,6,19,SE,25,349,271,0,76,2
2021-01-17,343,201,BA,544,1084,765,1,318,0
2021-01-17,510,86,MG,596,4017,2634,1,1243,139
2021-01-17,0,0,ES,0,224,138,0,71,15
2021-01-17,28,9,RJ,37,2547,1647,4,767,129
2021-01-17,1642,131,SP,1773,9283,6510,9,2592,173
2021-01-17,777,3,PR,780,2198,1426,0,769,3
2021-01-17,29,4,SC,33,983,723,0,258,2
2021-01-17,50,0,RS,50,1471,1118,0,349,4
2021-01-17,248,3,MS,251,512,350,0,162,0
2021-01-17,374,3,MT,377,555,481,0,57,17
2021-01-17,730,1,GO,731,1009,816,0,192,1
2021-01-17,209,1,DF,210,399,276,0,123,0
2021-01-24,71,3,RO,74,435,368,1,24,42
2021-01-24,1146,12,AC,1158,116,87,0,28,1
2021-01-24,169,1,AM,170,1450,1239,0,200,11
2021-01-24,3,0,RR,3,148,129,0,19,0
2021-01-24,98,8,PA,106,854,647,1,169,37
2021-01-24,8,1,AP,9,64,60,0,4,0
2021-01-24,20,0,TO,20,200,96,0,87,17
2021-01-24,58,1,MA,59,288,230,2,49,7
2021-01-24,19,0,PI,19,248,199,0,40,9
2021-01-24,126,13,CE,139,1227,856,2,300,69
2021-01-24,31,16,RN,47,279,214,0,62,3
2021-01-24,40,86,PB,126,411,269,0,136,6
2021-01-24,133,71,PE,204,972,366,0,382,224
2021-01-24,9,0,AL,9,333,236,0,70,27
